exercise_name,pred_count,gold_count,tp,fp,fn,precision,recall,f1,jaccard,accuracy_exact
py_nested_if_temperature2,0,9,0,0,9,0.0000,0.0000,0.0000,0.0000,0.0000
py_phone_age,0,8,0,0,8,0.0000,0.0000,0.0000,0.0000,0.0000
py_phone_age2,0,8,0,0,8,0.0000,0.0000,0.0000,0.0000,0.0000
py_point2,0,14,0,0,14,0.0000,0.0000,0.0000,0.0000,0.0000
py_print_medals,0,16,0,0,16,0.0000,0.0000,0.0000,0.0000,0.0000
py_print_medals_row_column_total,0,19,0,0,19,0.0000,0.0000,0.0000,0.0000,0.0000
py_pythagorean_theorem,0,7,0,0,7,0.0000,0.0000,0.0000,0.0000,0.0000
py_pythagorean_theorem2,0,7,0,0,7,0.0000,0.0000,0.0000,0.0000,0.0000
py_range1_2,0,3,0,0,3,0.0000,0.0000,0.0000,0.0000,0.0000
py_range2_2,0,3,0,0,3,0.0000,0.0000,0.0000,0.0000,0.0000
py_range3_2,0,3,0,0,3,0.0000,0.0000,0.0000,0.0000,0.0000
py_range_one,0,3,0,0,3,0.0000,0.0000,0.0000,0.0000,0.0000
py_range_three,0,3,0,0,3,0.0000,0.0000,0.0000,0.0000,0.0000
py_range_two,0,3,0,0,3,0.0000,0.0000,0.0000,0.0000,0.0000
py_rent_car,0,8,0,0,8,0.0000,0.0000,0.0000,0.0000,0.0000
py_rent_car2,0,7,0,0,7,0.0000,0.0000,0.0000,0.0000,0.0000
py_rent_car3,0,8,0,0,8,0.0000,0.0000,0.0000,0.0000,0.0000
py_repeated_sequence,0,8,0,0,8,0.0000,0.0000,0.0000,0.0000,0.0000
py_repeated_sequence2,0,9,0,0,9,0.0000,0.0000,0.0000,0.0000,0.0000
py_reverse_number,0,10,0,0,10,0.0000,0.0000,0.0000,0.0000,0.0000
py_score_dict2,0,23,0,0,23,0.0000,0.0000,0.0000,0.0000,0.0000
py_search_list,0,10,0,0,10,0.0000,0.0000,0.0000,0.0000,0.0000
py_search_list_count_each,0,16,0,0,16,0.0000,0.0000,0.0000,0.0000,0.0000
py_search_list_total_count,0,13,0,0,13,0.0000,0.0000,0.0000,0.0000,0.0000
py_soda_survey,0,15,0,0,15,0.0000,0.0000,0.0000,0.0000,0.0000
py_soda_survey_soda_avg,0,16,0,0,16,0.0000,0.0000,0.0000,0.0000,0.0000
py_soda_survey_soda_respondent_avg,0,18,0,0,18,0.0000,0.0000,0.0000,0.0000,0.0000
py_squares,0,4,0,0,4,0.0000,0.0000,0.0000,0.0000,0.0000
py_star_patterns,0,11,0,0,11,0.0000,0.0000,0.0000,0.0000,0.0000
py_stars_2,0,13,0,0,13,0.0000,0.0000,0.0000,0.0000,0.0000
py_str_count,0,19,0,0,19,0.0000,0.0000,0.0000,0.0000,0.0000
py_str_count2,0,18,0,0,18,0.0000,0.0000,0.0000,0.0000,0.0000
py_str_repeat2,0,15,0,0,15,0.0000,0.0000,0.0000,0.0000,0.0000
py_str_repeat_chars,0,13,0,0,13,0.0000,0.0000,0.0000,0.0000,0.0000
py_student_score,0,20,0,0,20,0.0000,0.0000,0.0000,0.0000,0.0000
py_sum_digits,0,10,0,0,10,0.0000,0.0000,0.0000,0.0000,0.0000
py_temperature,0,16,0,0,16,0.0000,0.0000,0.0000,0.0000,0.0000
py_temperature_list_days_above_threshold,0,18,0,0,18,0.0000,0.0000,0.0000,0.0000,0.0000
py_three_boolean,0,8,0,0,8,0.0000,0.0000,0.0000,0.0000,0.0000
py_three_boolean2,0,8,0,0,8,0.0000,0.0000,0.0000,0.0000,0.0000
py_three_boolean3,0,8,0,0,8,0.0000,0.0000,0.0000,0.0000,0.0000
py_time_conversion,0,7,0,0,7,0.0000,0.0000,0.0000,0.0000,0.0000
py_tv2,0,16,0,0,16,0.0000,0.0000,0.0000,0.0000,0.0000
py_vending_machine,0,10,0,0,10,0.0000,0.0000,0.0000,0.0000,0.0000
py_vending_machine2,0,10,0,0,10,0.0000,0.0000,0.0000,0.0000,0.0000
py_win_percentage,0,8,0,0,8,0.0000,0.0000,0.0000,0.0000,0.0000
py_win_percentage_input,0,8,0,0,8,0.0000,0.0000,0.0000,0.0000,0.0000
py_win_percentage_won_equal,0,10,0,0,10,0.0000,0.0000,0.0000,0.0000,0.0000
py_work_hours,0,23,0,0,23,0.0000,0.0000,0.0000,0.0000,0.0000
