exercise_name,pred_count,gold_count,tp,fp,fn,precision,recall,f1,jaccard,accuracy_exact
py_adjacent_greater,20,17,14,6,3,0.7000,0.8235,0.7568,0.6087,0.0000
py_average_even_nums,23,20,19,4,1,0.8261,0.9500,0.8837,0.7917,0.0000
py_average_float,24,20,18,6,2,0.7500,0.9000,0.8182,0.6923,0.0000
py_average_list_elements,25,18,18,7,0,0.7200,1.0000,0.8372,0.7200,0.0000
py_bmi_calculator,12,13,11,1,2,0.9167,0.8462,0.8800,0.7857,0.0000
py_bmi_calculator2,15,14,14,1,0,0.9333,1.0000,0.9655,0.9333,0.0000
py_boolean_dry_hot,17,16,14,3,2,0.8235,0.8750,0.8485,0.7368,0.0000
py_boolean_dry_hot2,16,16,12,4,4,0.7500,0.7500,0.7500,0.6000,0.0000
py_boolean_dry_hot3,18,18,14,4,4,0.7778,0.7778,0.7778,0.6364,0.0000
py_boolean_dry_hot4,20,18,16,4,2,0.8000,0.8889,0.8421,0.7273,0.0000
py_char_dict,23,18,15,8,3,0.6522,0.8333,0.7317,0.5769,0.0000
py_check_adjacent,18,16,14,4,2,0.7778,0.8750,0.8235,0.7000,0.0000
py_check_age,28,23,22,6,1,0.7857,0.9565,0.8627,0.7586,0.0000
py_check_age2,30,25,25,5,0,0.8333,1.0000,0.9091,0.8333,0.0000
py_check_product_code,25,20,20,5,0,0.8000,1.0000,0.8889,0.8000,0.0000
py_check_product_code2,30,26,25,5,1,0.8333,0.9615,0.8929,0.8065,0.0000
py_concat_char_two_str,12,11,11,1,0,0.9167,1.0000,0.9565,0.9167,0.0000
py_concat_char_two_str2,14,11,11,3,0,0.7857,1.0000,0.8800,0.7857,0.0000
py_concat_str_num,11,10,10,1,0,0.9091,1.0000,0.9524,0.9091,0.0000
py_concat_str_num2,12,11,11,1,0,0.9167,1.0000,0.9565,0.9167,0.0000
py_concat_string_num3,12,10,10,2,0,0.8333,1.0000,0.9091,0.8333,0.0000
py_digits,13,12,12,1,0,0.9231,1.0000,0.9600,0.9231,0.0000
py_display_time2,11,12,11,0,1,1.0000,0.9167,0.9565,0.9167,0.0000
py_divisor,16,12,12,4,0,0.7500,1.0000,0.8571,0.7500,0.0000
py_f_to_c_conversion,14,13,12,2,1,0.8571,0.9231,0.8889,0.8000,0.0000
py_fahrenheit_to_celsius,14,13,13,1,0,0.9286,1.0000,0.9630,0.9286,0.0000
py_fail_course,18,17,14,4,3,0.7778,0.8235,0.8000,0.6667,0.0000
py_fail_course2,18,17,14,4,3,0.7778,0.8235,0.8000,0.6667,0.0000
py_fail_course3,18,16,13,5,3,0.7222,0.8125,0.7647,0.6190,0.0000
py_file_input_stat,28,23,23,5,0,0.8214,1.0000,0.9020,0.8214,0.0000
py_find_average,19,18,16,3,2,0.8421,0.8889,0.8649,0.7619,0.0000
py_first_char_words_dict,24,20,16,8,4,0.6667,0.8000,0.7273,0.5714,0.0000
py_if_else_grade,15,12,10,5,2,0.6667,0.8333,0.7407,0.5882,0.0000
py_if_else_num,19,14,13,6,1,0.6842,0.9286,0.7879,0.6500,0.0000
py_if_else_wage,19,17,14,5,3,0.7368,0.8235,0.7778,0.6364,0.0000
py_if_else_wage2,23,19,19,4,0,0.8261,1.0000,0.9048,0.8261,0.0000
py_ifelse_odd_even,18,14,13,5,1,0.7222,0.9286,0.8125,0.6842,0.0000
py_ifelseif_grade2,14,11,9,5,2,0.6429,0.8182,0.7200,0.5625,0.0000
py_input,14,13,11,3,2,0.7857,0.8462,0.8148,0.6875,0.0000
py_input2,16,16,13,3,3,0.8125,0.8125,0.8125,0.6842,0.0000
py_input3,16,16,13,3,3,0.8125,0.8125,0.8125,0.6842,0.0000
py_input4,19,17,14,5,3,0.7368,0.8235,0.7778,0.6364,0.0000
py_input_stat2,31,30,27,4,3,0.8710,0.9000,0.8852,0.7941,0.0000
py_largest_divisor,18,14,14,4,0,0.7778,1.0000,0.8750,0.7778,0.0000
py_list2d_basic,12,9,8,4,1,0.6667,0.8889,0.7619,0.6154,0.0000
py_list2d_basic2,10,8,8,2,0,0.8000,1.0000,0.8889,0.8000,0.0000
py_list2d_basic3,10,8,8,2,0,0.8000,1.0000,0.8889,0.8000,0.0000
py_list_basic,10,8,8,2,0,0.8000,1.0000,0.8889,0.8000,0.0000
py_list_basic2,11,8,8,3,0,0.7273,1.0000,0.8421,0.7273,0.0000
py_list_basic3,11,8,8,3,0,0.7273,1.0000,0.8421,0.7273,0.0000
py_list_change,14,14,12,2,2,0.8571,0.8571,0.8571,0.7500,0.0000
py_list_fill,16,13,13,3,0,0.8125,1.0000,0.8966,0.8125,0.0000
py_list_fill_user_input,8,10,6,2,4,0.7500,0.6000,0.6667,0.5000,0.0000
py_list_min,22,15,15,7,0,0.6818,1.0000,0.8108,0.6818,0.0000
py_list_min_max,20,16,16,4,0,0.8000,1.0000,0.8889,0.8000,0.0000
py_list_process_elements,17,13,13,4,0,0.7647,1.0000,0.8667,0.7647,0.0000
py_list_rotate,20,16,16,4,0,0.8000,1.0000,0.8889,0.8000,0.0000
py_list_rotate_left_twice,21,16,16,5,0,0.7619,1.0000,0.8649,0.7619,0.0000
py_list_rotate_right,18,16,16,2,0,0.8889,1.0000,0.9412,0.8889,0.0000
py_list_rotate_right_twice,21,16,16,5,0,0.7619,1.0000,0.8649,0.7619,0.0000
py_list_swap_adjacent_elements,16,13,13,3,0,0.8125,1.0000,0.8966,0.8125,0.0000
py_loan2,20,18,16,4,2,0.8000,0.8889,0.8421,0.7273,0.0000
py_nested_if_max_of_three,19,12,12,7,0,0.6316,1.0000,0.7742,0.6316,0.0000
py_nested_if_min_max,19,12,12,7,0,0.6316,1.0000,0.7742,0.6316,0.0000
py_nested_if_temperature,17,13,13,4,0,0.7647,1.0000,0.8667,0.7647,0.0000
py_nested_if_temperature2,19,14,14,5,0,0.7368,1.0000,0.8485,0.7368,0.0000
py_phone_age,19,16,14,5,2,0.7368,0.8750,0.8000,0.6667,0.0000
py_phone_age2,20,18,16,4,2,0.8000,0.8889,0.8421,0.7273,0.0000
py_point2,18,15,14,4,1,0.7778,0.9333,0.8485,0.7368,0.0000
py_print_medals,16,16,12,4,4,0.7500,0.7500,0.7500,0.6000,0.0000
py_print_medals_row_column_total,21,17,17,4,0,0.8095,1.0000,0.8947,0.8095,0.0000
py_pythagorean_theorem,14,14,12,2,2,0.8571,0.8571,0.8571,0.7500,0.0000
py_pythagorean_theorem2,15,14,13,2,1,0.8667,0.9286,0.8966,0.8125,0.0000
py_range1_2,7,6,6,1,0,0.8571,1.0000,0.9231,0.8571,0.0000
py_range2_2,7,6,6,1,0,0.8571,1.0000,0.9231,0.8571,0.0000
py_range3_2,8,6,6,2,0,0.7500,1.0000,0.8571,0.7500,0.0000
py_range_one,8,6,6,2,0,0.7500,1.0000,0.8571,0.7500,0.0000
py_range_three,7,6,6,1,0,0.8571,1.0000,0.9231,0.8571,0.0000
py_range_two,6,6,6,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
py_rent_car,18,17,14,4,3,0.7778,0.8235,0.8000,0.6667,0.0000
py_rent_car2,20,19,16,4,3,0.8000,0.8421,0.8205,0.6957,0.0000
py_rent_car3,20,18,15,5,3,0.7500,0.8333,0.7895,0.6522,0.0000
py_repeated_sequence,13,13,12,1,1,0.9231,0.9231,0.9231,0.8571,0.0000
py_repeated_sequence2,13,13,12,1,1,0.9231,0.9231,0.9231,0.8571,0.0000
py_reverse_number,18,15,15,3,0,0.8333,1.0000,0.9091,0.8333,0.0000
py_score_dict2,31,23,22,9,1,0.7097,0.9565,0.8148,0.6875,0.0000
py_search_list,19,14,13,6,1,0.6842,0.9286,0.7879,0.6500,0.0000
py_search_list_count_each,24,21,19,5,2,0.7917,0.9048,0.8444,0.7308,0.0000
py_search_list_total_count,22,16,15,7,1,0.6818,0.9375,0.7895,0.6522,0.0000
py_soda_survey,22,17,17,5,0,0.7727,1.0000,0.8718,0.7727,0.0000
py_soda_survey_soda_avg,21,17,16,5,1,0.7619,0.9412,0.8421,0.7273,0.0000
py_soda_survey_soda_respondent_avg,23,18,18,5,0,0.7826,1.0000,0.8780,0.7826,0.0000
py_squares,11,9,9,2,0,0.8182,1.0000,0.9000,0.8182,0.0000
py_star_patterns,16,13,13,3,0,0.8125,1.0000,0.8966,0.8125,0.0000
py_stars_2,14,14,11,3,3,0.7857,0.7857,0.7857,0.6471,0.0000
py_str_count,24,22,22,2,0,0.9167,1.0000,0.9565,0.9167,0.0000
py_str_count2,25,24,22,3,2,0.8800,0.9167,0.8980,0.8148,0.0000
py_str_repeat,18,0,0,18,0,0.0000,0.0000,0.0000,0.0000,0.0000
py_str_repeat2,17,16,16,1,0,0.9412,1.0000,0.9697,0.9412,0.0000
py_str_repeat_chars,15,12,12,3,0,0.8000,1.0000,0.8889,0.8000,0.0000
py_student_score,27,20,19,8,1,0.7037,0.9500,0.8085,0.6786,0.0000
py_sum_digits,16,14,14,2,0,0.8750,1.0000,0.9333,0.8750,0.0000
py_temperature,28,23,22,6,1,0.7857,0.9565,0.8627,0.7586,0.0000
py_temperature_list_days_above_threshold,22,22,17,5,5,0.7727,0.7727,0.7727,0.6296,0.0000
py_three_boolean,16,16,13,3,3,0.8125,0.8125,0.8125,0.6842,0.0000
py_three_boolean2,19,18,16,3,2,0.8421,0.8889,0.8649,0.7619,0.0000
py_three_boolean3,17,16,14,3,2,0.8235,0.8750,0.8485,0.7368,0.0000
py_time_conversion,11,12,11,0,1,1.0000,0.9167,0.9565,0.9167,0.0000
py_tv2,27,24,22,5,2,0.8148,0.9167,0.8627,0.7586,0.0000
py_vending_machine,15,14,13,2,1,0.8667,0.9286,0.8966,0.8125,0.0000
py_vending_machine2,14,14,13,1,1,0.9286,0.9286,0.9286,0.8667,0.0000
py_win_percentage,18,17,15,3,2,0.8333,0.8824,0.8571,0.7500,0.0000
py_win_percentage_input,21,18,16,5,2,0.7619,0.8889,0.8205,0.6957,0.0000
py_win_percentage_won_equal,22,19,17,5,2,0.7727,0.8947,0.8293,0.7083,0.0000
py_work_hours,30,25,25,5,0,0.8333,1.0000,0.9091,0.8333,0.0000
py_work_hours2,30,26,26,4,0,0.8667,1.0000,0.9286,0.8667,0.0000
py_write_squares_odd,12,9,9,3,0,0.7500,1.0000,0.8571,0.7500,0.0000
py_write_squares_range,10,9,9,1,0,0.9000,1.0000,0.9474,0.9000,0.0000
q_py_topic_dictionary:q_py_dict_access1,11,9,9,2,0,0.8182,1.0000,0.9000,0.8182,0.0000
q_py_topic_dictionary:q_py_dict_access2,16,13,13,3,0,0.8125,1.0000,0.8966,0.8125,0.0000
q_py_topic_exceptions:q_py_exception_assertion,20,16,16,4,0,0.8000,1.0000,0.8889,0.8000,0.0000
q_py_topic_exceptions:q_py_exceptions_addarr,21,18,18,3,0,0.8571,1.0000,0.9231,0.8571,0.0000
q_py_topic_exceptions:q_py_list_except1,16,14,14,2,0,0.8750,1.0000,0.9333,0.8750,0.0000
q_py_topic_exceptions:q_py_value_except1,14,12,12,2,0,0.8571,1.0000,0.9231,0.8571,0.0000
q_py_topic_file_processing:q_py_file1,12,10,9,3,1,0.7500,0.9000,0.8182,0.6923,0.0000
q_py_topic_functions:q_py_fun_car1,13,12,12,1,0,0.9231,1.0000,0.9600,0.9231,0.0000
q_py_topic_functions:q_py_fun_car2,18,15,15,3,0,0.8333,1.0000,0.9091,0.8333,0.0000
q_py_topic_if_statement:q_py_if_elif1,18,13,13,5,0,0.7222,1.0000,0.8387,0.7222,0.0000
q_py_topic_if_statement:q_py_nested_if1,17,11,11,6,0,0.6471,1.0000,0.7857,0.6471,0.0000
q_py_topic_if_statement:q_py_nested_if_elif1,17,13,13,4,0,0.7647,1.0000,0.8667,0.7647,0.0000
q_py_topic_if_statement:q_py_nested_if_elif2,18,17,13,5,4,0.7222,0.7647,0.7429,0.5909,0.0000
q_py_topic_lists:q_py_add_two_lists1,16,14,14,2,0,0.8750,1.0000,0.9333,0.8750,0.0000
q_py_topic_lists:q_py_list_access1,11,8,8,3,0,0.7273,1.0000,0.8421,0.7273,0.0000
q_py_topic_lists:q_py_list_access2,16,13,13,3,0,0.8125,1.0000,0.8966,0.8125,0.0000
q_py_topic_lists:q_py_list_append1,18,14,14,4,0,0.7778,1.0000,0.8750,0.7778,0.0000
q_py_topic_lists:q_py_list_remove1,12,9,7,5,2,0.5833,0.7778,0.6667,0.5000,0.0000
q_py_topic_logical_operators:q_py_account_logic1,15,12,11,4,1,0.7333,0.9167,0.8148,0.6875,0.0000
q_py_topic_logical_operators:q_py_comparison_logic1,13,10,10,3,0,0.7692,1.0000,0.8696,0.7692,0.0000
q_py_topic_loops:q_py_for_loop1,11,10,10,1,0,0.9091,1.0000,0.9524,0.9091,0.0000
q_py_topic_loops:q_py_nested_while1,10,11,8,2,3,0.8000,0.7273,0.7619,0.6154,0.0000
q_py_topic_loops:q_py_while_loop1,14,11,11,3,0,0.7857,1.0000,0.8800,0.7857,0.0000
q_py_topic_loops:q_py_while_loop2,13,11,11,2,0,0.8462,1.0000,0.9167,0.8462,0.0000
q_py_topic_output_formatting:q_py_output1,7,7,6,1,1,0.8571,0.8571,0.8571,0.7500,0.0000
q_py_topic_output_formatting:q_py_output2,8,7,7,1,0,0.8750,1.0000,0.9333,0.8750,0.0000
q_py_topic_output_formatting:q_py_output3,14,13,9,5,4,0.6429,0.6923,0.6667,0.5000,0.0000
q_py_topic_output_formatting:q_py_output4,10,8,7,3,1,0.7000,0.8750,0.7778,0.6364,0.0000
q_py_topic_references:q_py_int_ref1,12,10,10,2,0,0.8333,1.0000,0.9091,0.8333,0.0000
q_py_topic_references:q_py_list_int_ref1,14,11,11,3,0,0.7857,1.0000,0.8800,0.7857,0.0000
q_py_topic_references:q_py_list_str_ref1,13,11,10,3,1,0.7692,0.9091,0.8333,0.7143,0.0000
q_py_topic_references:q_py_str_ref1,10,9,9,1,0,0.9000,1.0000,0.9474,0.9000,0.0000
q_py_topic_strings:q_py_concat_strings1,13,14,13,0,1,1.0000,0.9286,0.9630,0.9286,0.0000
q_py_topic_strings:q_py_substring1,11,10,9,2,1,0.8182,0.9000,0.8571,0.7500,0.0000
q_py_topic_two_dimensional_array:q_py_2d_arrays1,10,8,7,3,1,0.7000,0.8750,0.7778,0.6364,0.0000
q_py_topic_two_dimensional_array:q_py_2d_arrays2,9,14,7,2,7,0.7778,0.5000,0.6087,0.4375,0.0000
q_py_topic_two_dimensional_array:q_py_2d_arrays3,14,14,12,2,2,0.8571,0.8571,0.8571,0.7500,0.0000
q_py_topic_two_dimensional_array:q_py_2d_arrays4,22,16,16,6,0,0.7273,1.0000,0.8421,0.7273,0.0000
q_py_topic_variables:q_py_arithmetic1,10,10,9,1,1,0.9000,0.9000,0.9000,0.8182,0.0000
q_py_topic_variables:q_py_arithmetic2,9,8,8,1,0,0.8889,1.0000,0.9412,0.8889,0.0000
q_py_topic_variables:q_py_exchange1,9,8,8,1,0,0.8889,1.0000,0.9412,0.8889,0.0000
q_py_topic_variables:q_py_exchange2,11,10,10,1,0,0.9091,1.0000,0.9524,0.9091,0.0000
q_py_topic_variables:q_py_swap1,9,8,8,1,0,0.8889,1.0000,0.9412,0.8889,0.0000
q_topic_classes_objects:q_py_inheritance_animal1,13,12,12,1,0,0.9231,1.0000,0.9600,0.9231,0.0000
q_topic_classes_objects:q_py_obj_account1,18,16,15,3,1,0.8333,0.9375,0.8824,0.7895,0.0000
q_topic_classes_objects:q_py_obj_bus1,21,19,17,4,2,0.8095,0.8947,0.8500,0.7391,0.0000
q_topic_classes_objects:q_py_obj_car1,20,17,16,4,1,0.8000,0.9412,0.8649,0.7619,0.0000
q_topic_classes_objects:q_py_obj_car2,23,19,18,5,1,0.7826,0.9474,0.8571,0.7500,0.0000
q_topic_classes_objects:q_py_obj_point1,21,16,15,6,1,0.7143,0.9375,0.8108,0.6818,0.0000
q_topic_classes_objects:q_py_obj_student1,29,27,26,3,1,0.8966,0.9630,0.9286,0.8667,0.0000
