exercise_name,pred_count,gold_count,tp,fp,fn,precision,recall,f1,jaccard,accuracy_exact
py_if_else_num,14,14,12,2,2,0.8571,0.8571,0.8571,0.7500,0.0000
py_if_else_wage,19,17,14,5,3,0.7368,0.8235,0.7778,0.6364,0.0000
py_if_else_wage2,18,19,17,1,2,0.9444,0.8947,0.9189,0.8500,0.0000
py_ifelse_odd_even,12,14,10,2,4,0.8333,0.7143,0.7692,0.6250,0.0000
py_ifelseif_grade2,10,11,7,3,4,0.7000,0.6364,0.6667,0.5000,0.0000
py_input,11,13,10,1,3,0.9091,0.7692,0.8333,0.7143,0.0000
py_input2,15,16,14,1,2,0.9333,0.8750,0.9032,0.8235,0.0000
py_input3,14,16,13,1,3,0.9286,0.8125,0.8667,0.7647,0.0000
py_input4,16,17,15,1,2,0.9375,0.8824,0.9091,0.8333,0.0000
py_input_stat2,31,30,28,3,2,0.9032,0.9333,0.9180,0.8485,0.0000
py_largest_divisor,11,14,11,0,3,1.0000,0.7857,0.8800,0.7857,0.0000
py_list2d_basic,8,9,7,1,2,0.8750,0.7778,0.8235,0.7000,0.0000
py_list2d_basic2,7,8,6,1,2,0.8571,0.7500,0.8000,0.6667,0.0000
py_list2d_basic3,7,8,6,1,2,0.8571,0.7500,0.8000,0.6667,0.0000
py_list_basic,6,8,6,0,2,1.0000,0.7500,0.8571,0.7500,0.0000
py_list_basic2,7,8,7,0,1,1.0000,0.8750,0.9333,0.8750,0.0000
py_list_basic3,8,8,7,1,1,0.8750,0.8750,0.8750,0.7778,0.0000
py_list_change,13,14,12,1,2,0.9231,0.8571,0.8889,0.8000,0.0000
py_list_fill,14,13,13,1,0,0.9286,1.0000,0.9630,0.9286,0.0000
py_list_fill_user_input,9,10,7,2,3,0.7778,0.7000,0.7368,0.5833,0.0000
py_list_min,15,15,13,2,2,0.8667,0.8667,0.8667,0.7647,0.0000
py_list_min_max,16,16,13,3,3,0.8125,0.8125,0.8125,0.6842,0.0000
py_list_process_elements,13,13,10,3,3,0.7692,0.7692,0.7692,0.6250,0.0000
py_list_rotate,16,16,14,2,2,0.8750,0.8750,0.8750,0.7778,0.0000
py_list_rotate_left_twice,18,16,15,3,1,0.8333,0.9375,0.8824,0.7895,0.0000
py_list_rotate_right,15,16,13,2,3,0.8667,0.8125,0.8387,0.7222,0.0000
py_list_rotate_right_twice,16,16,14,2,2,0.8750,0.8750,0.8750,0.7778,0.0000
py_list_swap_adjacent_elements,11,13,10,1,3,0.9091,0.7692,0.8333,0.7143,0.0000
py_loan2,20,18,16,4,2,0.8000,0.8889,0.8421,0.7273,0.0000
py_nested_if_max_of_three,12,12,11,1,1,0.9167,0.9167,0.9167,0.8462,0.0000
py_nested_if_min_max,12,12,10,2,2,0.8333,0.8333,0.8333,0.7143,0.0000
py_nested_if_temperature,12,13,9,3,4,0.7500,0.6923,0.7200,0.5625,0.0000
py_nested_if_temperature2,16,14,14,2,0,0.8750,1.0000,0.9333,0.8750,0.0000
py_phone_age,17,16,14,3,2,0.8235,0.8750,0.8485,0.7368,0.0000
py_phone_age2,18,18,16,2,2,0.8889,0.8889,0.8889,0.8000,0.0000
py_point2,14,15,13,1,2,0.9286,0.8667,0.8966,0.8125,0.0000
py_print_medals,17,16,15,2,1,0.8824,0.9375,0.9091,0.8333,0.0000
py_print_medals_row_column_total,19,17,15,4,2,0.7895,0.8824,0.8333,0.7143,0.0000
py_pythagorean_theorem,10,14,10,0,4,1.0000,0.7143,0.8333,0.7143,0.0000
py_pythagorean_theorem2,12,14,12,0,2,1.0000,0.8571,0.9231,0.8571,0.0000
py_range1_2,6,6,5,1,1,0.8333,0.8333,0.8333,0.7143,0.0000
py_range2_2,5,6,5,0,1,1.0000,0.8333,0.9091,0.8333,0.0000
py_range3_2,5,6,5,0,1,1.0000,0.8333,0.9091,0.8333,0.0000
py_range_one,5,6,5,0,1,1.0000,0.8333,0.9091,0.8333,0.0000
py_range_three,5,6,5,0,1,1.0000,0.8333,0.9091,0.8333,0.0000
py_range_two,5,6,5,0,1,1.0000,0.8333,0.9091,0.8333,0.0000
py_rent_car,18,17,15,3,2,0.8333,0.8824,0.8571,0.7500,0.0000
py_rent_car2,19,19,16,3,3,0.8421,0.8421,0.8421,0.7273,0.0000
py_rent_car3,18,18,15,3,3,0.8333,0.8333,0.8333,0.7143,0.0000
py_repeated_sequence,11,13,10,1,3,0.9091,0.7692,0.8333,0.7143,0.0000
py_repeated_sequence2,8,13,7,1,6,0.8750,0.5385,0.6667,0.5000,0.0000
py_reverse_number,14,15,14,0,1,1.0000,0.9333,0.9655,0.9333,0.0000
py_score_dict2,26,23,20,6,3,0.7692,0.8696,0.8163,0.6897,0.0000
py_search_list,13,14,11,2,3,0.8462,0.7857,0.8148,0.6875,0.0000
py_search_list_count_each,21,21,17,4,4,0.8095,0.8095,0.8095,0.6800,0.0000
py_search_list_total_count,17,16,14,3,2,0.8235,0.8750,0.8485,0.7368,0.0000
py_soda_survey,18,17,16,2,1,0.8889,0.9412,0.9143,0.8421,0.0000
py_soda_survey_soda_avg,15,17,13,2,4,0.8667,0.7647,0.8125,0.6842,0.0000
py_soda_survey_soda_respondent_avg,18,18,17,1,1,0.9444,0.9444,0.9444,0.8947,0.0000
py_squares,8,9,7,1,2,0.8750,0.7778,0.8235,0.7000,0.0000
py_star_patterns,11,13,10,1,3,0.9091,0.7692,0.8333,0.7143,0.0000
py_stars_2,13,14,13,0,1,1.0000,0.9286,0.9630,0.9286,0.0000
py_str_count,24,22,21,3,1,0.8750,0.9545,0.9130,0.8400,0.0000
py_str_count2,25,24,22,3,2,0.8800,0.9167,0.8980,0.8148,0.0000
py_str_repeat,16,0,0,16,0,0.0000,0.0000,0.0000,0.0000,0.0000
py_str_repeat2,15,16,14,1,2,0.9333,0.8750,0.9032,0.8235,0.0000
py_str_repeat_chars,13,12,11,2,1,0.8462,0.9167,0.8800,0.7857,0.0000
py_student_score,22,20,17,5,3,0.7727,0.8500,0.8095,0.6800,0.0000
py_sum_digits,12,14,12,0,2,1.0000,0.8571,0.9231,0.8571,0.0000
py_temperature,24,23,20,4,3,0.8333,0.8696,0.8511,0.7407,0.0000
py_temperature_list_days_above_threshold,24,22,22,2,0,0.9167,1.0000,0.9565,0.9167,0.0000
py_three_boolean,16,16,13,3,3,0.8125,0.8125,0.8125,0.6842,0.0000
py_three_boolean2,19,18,16,3,2,0.8421,0.8889,0.8649,0.7619,0.0000
py_three_boolean3,13,16,11,2,5,0.8462,0.6875,0.7586,0.6111,0.0000
py_time_conversion,7,12,7,0,5,1.0000,0.5833,0.7368,0.5833,0.0000
py_tv2,25,24,21,4,3,0.8400,0.8750,0.8571,0.7500,0.0000
py_vending_machine,14,14,13,1,1,0.9286,0.9286,0.9286,0.8667,0.0000
py_vending_machine2,13,14,13,0,1,1.0000,0.9286,0.9630,0.9286,0.0000
py_win_percentage,16,17,15,1,2,0.9375,0.8824,0.9091,0.8333,0.0000
py_win_percentage_input,18,18,17,1,1,0.9444,0.9444,0.9444,0.8947,0.0000
py_win_percentage_won_equal,17,19,16,1,3,0.9412,0.8421,0.8889,0.8000,0.0000
py_work_hours,26,25,24,2,1,0.9231,0.9600,0.9412,0.8889,0.0000
py_work_hours2,24,26,24,0,2,1.0000,0.9231,0.9600,0.9231,0.0000
